Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[559]    0.0    0.00    0.00       1         void std::vector<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::TestInfo>, std::allocator<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::TestInfo> > >::_M_realloc_insert<testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::TestInfo*>(__gnu_cxx::__normal_iterator<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::TestInfo>*, std::vector<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::TestInfo>, std::allocator<std::shared_ptr<testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::TestInfo> > > >, testing::internal::ParameterizedTestSuiteInfo<SemiHartreeFockAtomTester>::TestInfo*&&) [559]
-----------------------------------------------
                0.00    0.00       1/1           Gaussian94RFR::ReadLs() [270]
[560]    0.0    0.00    0.00       1         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [560]
-----------------------------------------------
                0.00    0.00       1/1           BasisGroup::Flatten() const [516]
[561]    0.0    0.00    0.00       1         virtual thunk to TBasisSetImplementation<double>::GetIntegralEngine1() const [561]
-----------------------------------------------
                0.00    0.00       1/1           IntegralEngineImplementation<double>::InitNormalizations() [446]
[562]    0.0    0.00    0.00       1         virtual thunk to BasisSetImplementation::begin() const [562]
-----------------------------------------------
                0.00    0.00       1/1           IntegralEngineImplementation<double>::InitNormalizations() [446]
[563]    0.0    0.00    0.00       1         virtual thunk to BasisSetImplementation::end() const [563]
-----------------------------------------------
                0.00    0.00       1/1           BasisGroup::Insert(BasisSet*) [412]
[564]    0.0    0.00    0.00       1         virtual thunk to BasisSetImplementation::SetStartIndex(int) [564]
-----------------------------------------------
                0.00    0.00       1/1           BaseTester::Init(double) [30]
[565]    0.0    0.00    0.00       1         virtual thunk to HartreeFockTester::GetVee() const [565]
                0.00    0.00       1/1           ExactVee::ExactVee() [507]
-----------------------------------------------
                0.00    0.00       1/1           MoleculeTester::LoadOrbitalBasisSet() [91]
[566]    0.0    0.00    0.00       1         virtual thunk to MoleculeTester::GetIntegrationMesh() const [566]
-----------------------------------------------
                0.00    0.00       1/1           UnPolarizedSCFIterator::DisplayEigen() const [519]
[567]    0.0    0.00    0.00       1         operator<<(std::ostream&, ElectronDumper const&) [567]
                0.00    0.00      18/18          EnergyLevel::GetOccupation() const [254]
                0.00    0.00      16/268         EnergyLevel::GetDegeneracy() const [190]
                0.00    0.00       8/260         EnergyLevel::GetEnergy() const [191]
-----------------------------------------------
                                1231             operator/<double, Xpr<double, XprBinary<double, double, double, Ref<double, Indexable<double, Matrix<double>, (Store)0, (Data)0, (Shape)2>, (Shape)2>, Ref<double, Indexable<double, Matrix<double>, (Store)0, (Data)0, (Shape)2>, (Shape)2>, (Shape)2>, (Store)0, (Data)0, (Shape)2>, (Store)0, (Data)1, (Shape)2>(Indexable<double, Xpr<double, XprBinary<double, double, double, Ref<double, Indexable<double, Matrix<double>, (Store)0, (Data)0, (Shape)2>, (Shape)2>, Ref<double, Indexable<double, Matrix<double>, (Store)0, (Data)0, (Shape)2>, (Shape)2>, (Shape)2>, (Store)0, (Data)0, (Shape)2>, (Store)0, (Data)1, (Shape)2> const&, double const&)::{lambda(double const&, double const&)#1}::_FUN(double const&, double const&) [7052]
[7052]   0.0    0.00    0.00       0+1231    operator/<double, Xpr<double, XprBinary<double, double, double, Ref<double, Indexable<double, Matrix<double>, (Store)0, (Data)0, (Shape)2>, (Shape)2>, Ref<double, Indexable<double, Matrix<double>, (Store)0, (Data)0, (Shape)2>, (Shape)2>, (Shape)2>, (Store)0, (Data)0, (Shape)2>, (Store)0, (Data)1, (Shape)2>(Indexable<double, Xpr<double, XprBinary<double, double, double, Ref<double, Indexable<double, Matrix<double>, (Store)0, (Data)0, (Shape)2>, (Shape)2>, Ref<double, Indexable<double, Matrix<double>, (Store)0, (Data)0, (Shape)2>, (Shape)2>, (Shape)2>, (Store)0, (Data)0, (Shape)2>, (Store)0, (Data)1, (Shape)2> const&, double const&)::{lambda(double const&, double const&)#1}::_FUN(double const&, double const&) [7052]
                0.00    0.00    1391/1391        operator+<double, double, Matrix<double>, Matrix<double>, (Store)0, (Store)0, (Data)0, (Data)0, (Shape)2>(Indexable<double, Matrix<double>, (Store)0, (Data)0, (Shape)2> const&, Indexable<double, Matrix<double>, (Store)0, (Data)0, (Shape)2> const&)::{lambda(double const&, double const&)#1}::_FUN(double const&, double const&) [157]
                                1231             operator/<double, Xpr<double, XprBinary<double, double, double, Ref<double, Indexable<double, Matrix<double>, (Store)0, (Data)0, (Shape)2>, (Shape)2>, Ref<double, Indexable<double, Matrix<double>, (Store)0, (Data)0, (Shape)2>, (Shape)2>, (Shape)2>, (Store)0, (Data)0, (Shape)2>, (Store)0, (Data)1, (Shape)2>(Indexable<double, Xpr<double, XprBinary<double, double, double, Ref<double, Indexable<double, Matrix<double>, (Store)0, (Data)0, (Shape)2>, (Shape)2>, Ref<double, Indexable<double, Matrix<double>, (Store)0, (Data)0, (Shape)2>, (Shape)2>, (Shape)2>, (Store)0, (Data)0, (Shape)2>, (Store)0, (Data)1, (Shape)2> const&, double const&)::{lambda(double const&, double const&)#1}::_FUN(double const&, double const&) [7052]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2024 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [180] ReadHeader(std::istream&, char const*) [178] HeapDB<double>::~HeapDB() [7] TBasisSetImplementation<double>::GetRepulsion(SMatrix<double> const&, TBasisSet<double> const*) const
 [174] WriteHeader(std::ostream&, char const*) [466] Matrix<Vector3D<double> >::Matrix() [17] TBasisSetImplementation<double>::CreateOrbitals(rc_ptr<BasisSet const> const&, Hamiltonian const*, Spin const&) const
 [279] MakePolarizations(std::vector<int, std::allocator<int> > const&) [170] Matrix<double>::Read(std::istream&) [22] HamiltonianImplementation::GetTotalEnergy() const
 [284] MakeAllPolarizations(int) [163] Matrix<double>::SetLimits(MatLimits const&, bool) [18] HamiltonianImplementation::BuildHamiltonian(BasisSet const*, Spin const&) const
 [237] double Sum<double, Xpr<double, XprBinary<double, double, double, Ref<double, Indexable<double, SMatrix<double>, (Store)1, (Data)0, (Shape)2>, (Shape)2>, Ref<double, Indexable<double, SMatrix<double>, (Store)1, (Data)0, (Shape)2>, (Shape)2>, (Shape)2>, (Store)1, (Data)0, (Shape)2>, (Data)1>(Indexable<double, Xpr<double, XprBinary<double, double, double, Ref<double, Indexable<double, SMatrix<double>, (Store)1, (Data)0, (Shape)2>, (Shape)2>, Ref<double, Indexable<double, SMatrix<double>, (Store)1, (Data)0, (Shape)2>, (Shape)2>, (Shape)2>, (Store)1, (Data)0, (Shape)2>, (Store)1, (Data)1, (Shape)2> const&) [206] Matrix<double>::Matrix(MatLimits const&) [24] SCFIteratorImplementation::DisplayEnergies(int, double, double, double) const
 [261] void evx<double>(char*, char*, char*, int*, double*, int*, double*, double*, int*, int*, double*, int*, double*, double*, int*, double*, int*, int*, int*, int*) [264] Matrix<double>::Matrix(unsigned long, unsigned long) [328] TOrbitalGroupImplementation<double>::GetChargeDensity(Spin) const
 [153] std::ostream& Write<double, Vector<double>, (Store)0, (Shape)1>(std::ostream&, ArrayIndexable<double, Vector<double>, (Store)0, (Shape)1> const&) [165] Matrix<double>::Matrix() [329] TOrbitalGroupImplementation<double>::CalculateDensityMatrix() const
 [381] void gesvd<double>(char*, char*, int*, int*, double*, int*, double*, double*, int*, double*, int*, double*, int*, int*) [235] Matrix<double>::Matrix(Matrix<double> const&) [245] RadialFunctionImplementation::operator==(RadialFunction const&) const
 [105] intpow(double, int)   [281] Matrix<double>::operator=(Matrix<double> const&) [21] HamiltonianTermImplementation::CalculateEnergy() const
 [289] void ReIndex<Orbital>(std::vector<Orbital*, std::allocator<Orbital*> >&, std::vector<int, std::allocator<int> >) [467] PerRef<IntegralDataBase<double> >::PerRef(IntegralDataBase<double>*) [240] HamiltonianTermImplementation::GetCachedMatrix(BasisSet const*, Spin const&) const
 [104] uintpow(double, unsigned int) [155] Vector<double>::Read(std::istream&) [3] HamiltonianTermImplementation::BuildHamiltonian(BasisSet const*, Spin const&) const
 [120] ReadName[abi:cxx11](std::istream&) [150] Vector<double>::SetLimits(VecLimits const&, bool) [198] ElectronContainerImplementation::IsOccupied() const
 [247] ToNumber(char)         [27] CDcache::find(GaussianRF const*, GaussianRF const*) [187] ElectronContainerImplementation::GetDegeneracy() const
 [408] gtest_FileIOSTLTesting_EvalGenerator_() [26] CDcache::find(GaussianCD const&, GaussianCD const&) [205] ElectronContainerImplementation::GetOccupation() const
 [285] gtest_FileIOSTLTesting_EvalGenerateName_(testing::TestParamInfo<StreamableObject::Mode> const&) [468] CDcache::CDcache() [400] Atom::GetNumElectrons() const
 [409] gtest_AtomsDFTPolarizedDFTAtomTester_EvalGenerator_() [51] CDcache::~CDcache() [520] PerDB<IntegralDataBase<double> >::Find(IntegralDataBase<double> const&) const
 [332] gtest_AtomsDFTPolarizedDFTAtomTester_EvalGenerateName_(testing::TestParamInfo<int> const&) [167] ERIList::ERIList() [65] PerDB<IntegralDataBase<double> >::Write(std::ostream&) const
 [382] gtest_AtomsHFPolarizedHartreeFockAtomTester_EvalGenerator_() [168] ERIList::~ERIList() [64] HeapDB<double>::Write(std::ostream&) const
 [383] gtest_MoleculesDFTPolarizedDFTMoleculeTester_EvalGenerator_() [469] FourTap::FourTap(unsigned int, unsigned int, unsigned int, unsigned int) [184] HeapDB<double>::operator==(IntegralDataBase<double> const&) const
